"video_id","title","channel_title","category_id","tags","views","likes","dislikes","comment_total","thumbnail_link","date"
"Zmi9iQp6944","NOT ENOUGH MILK? (My Breastfeeding Journey & Tips) || #MOMTEMBER","From Head To Toe",26,"makeup|cosmetics|beauty|blog|vlog|fromheadtotoe|frmheadtotoe|asian|guru|from head to toe|jen|chae|look|eye|eyes|tutorial|haul|Jen Chae|mom|mommy|#momtember|momtember|breastfeeding|schedule|sleep|baby|toddler|aria|husband|pumping|how to|story|journey|milk|traumatizing|labor|delivery|recovery",27935,1361,22,206,"https://i.ytimg.com/vi/Zmi9iQp6944/default.jpg",16.09
"K9Qn3Gzm2ig","5 Easy Nail Art Designs Using HOUSEHOLD Items!","cutepolish",26,"nail art|nail art designs|household items|nail hacks|ultimate guide|easy nail art|cutepolish|nail polish|nail designs|nail tutorial|top 5",69810,2961,122,241,"https://i.ytimg.com/vi/K9Qn3Gzm2ig/default.jpg",5.1
"LXAU1VqbYbo","Eating The WHOLE Animal! NINE Course NOSE to TAIL Feast in Singapore","Strictly Dumpling",19,"nose to tail|nose|tail|spanish food|singapore food|singapore eats|singapore restaurant|singapore|singapore travel|singapore tourism|food|eat|eating|restaurant|expensive meal|tasting menu|spain|spanish|best singapore|singapore foods|pork|beef|head cheese|travel|tourism|traveling|travels",239882,7540,174,726,"https://i.ytimg.com/vi/LXAU1VqbYbo/default.jpg",30.09
"Lv3Uy2rjgCE","26 Facts about Libraries - mental_floss List Show Ep. 518","Mental Floss",27,"john green|mental floss|library|book|george washington|dewey decimal|LoC|congress|university|public|school|banned|alexandria|egypt|ALA|american library association|bhuton|twitter|community bookshelf|kansas city|New York|tool|human|denmark|card|beverly Cleary|presidential|the outsiders",48482,1665,32,288,"https://i.ytimg.com/vi/Lv3Uy2rjgCE/default.jpg",22.09
"noVEvsozyug","Date Meal  [pasta] - You Suck at Cooking (episode 66)","You Suck At Cooking",26,"Date Meal|pasta|salad|cooking|chef|recipe|kitchen|how to|ysac|you suck at cooking|comedy|funny|olive oil|ice cream",597562,25239,343,1971,"https://i.ytimg.com/vi/noVEvsozyug/default.jpg",30.09
"cq50fkILrwM","September FAVOURITES | Fleur De Force","Fleur DeForce",26,"fleurdeforce|fleur de force|fleurdevlog|sept faves|favourites|monthly faves|september|top 5|review|makeup|beauty|haircare|skincare|product review|faves|de force|fleur|mum vlogger|pregnancy|autumn|fall",51247,1949,30,137,"https://i.ytimg.com/vi/cq50fkILrwM/default.jpg",28.09
"FyN_fIc0-VY","Activist Tamika Mallory kicked off flight over seating dispute","UseFul Video",20,"Tamika Mallory|Activist|off flight|dispute",1597,12,11,42,"https://i.ytimg.com/vi/FyN_fIc0-VY/default.jpg",20.1
"XIUGqfTkaWk","New! BURTS BEES GOODNESS GLOWS FOUNDATION {First Impression & Demo!} 15 DAYS OF FOUNDATION","thataylaa",26,"drugstore makeup|drugstore foundation|new burts bees foundation|full coverage|burts bees goodness glows|acne|pale|makeup for pale skin|foundation for pale skin|fair skin|thataylaa|tayla|15 days of foundation|foundation first impression|review|demo|beauty guru|seattle|affordable foundation",178179,10352,184,1331,"https://i.ytimg.com/vi/XIUGqfTkaWk/default.jpg",18.09
"qJVOPnfywCk","CHUCKY HALLOWEEN COSTUME MAKEUP TUTORIAL W/ RAWBEAUTYKRISTI","Jordan Hanz",26,"halloween|easy makeup|makeup|halloween costume|costume|cosplay|bride of chucky|chucky|tiffany|chucky makeup|paint|bodypaint|facepaint|halloween makeup|couple costume|couples costume|halloween couples costume",103860,7146,57,490,"https://i.ytimg.com/vi/qJVOPnfywCk/default.jpg",10.1
"HqHQFm5L6Zc","BMW Hot Tub First Tests and Issues","colinfurze",2,"colin|furze|bmw|hot tub|spa car|drivable hot tub|google ad|first test|smoke|water|amazing|crazy|bmw e30|behind scenes|how to|making of",1190176,32115,1031,1784,"https://i.ytimg.com/vi/HqHQFm5L6Zc/default.jpg",10.1
"RyCDmg1JXcQ","INSIDE GRAN TURISMO SPORT Vol.1 : CARS","GRAN TURISMO TV",2,"Gran Turismo|<U+30B0><U+30E9><U+30F3><U+30C4><U+30FC><U+30EA><U+30B9><U+30E2>|Gran Turismo Sport|<U+30B0><U+30E9><U+30F3><U+30C4><U+30FC><U+30EA><U+30B9><U+30E2>SPORT|GTS|GT Sport|GT<U+30B9><U+30DD><U+30FC><U+30C4>|PlayStation|<U+30D7><U+30EC><U+30A4><U+30B9><U+30C6><U+30FC><U+30B7><U+30E7><U+30F3>|Polyphoy|<U+30DD><U+30EA><U+30D5><U+30A9><U+30CB><U+30FC>|PDI|PD|SCE|<U+30BD><U+30CB><U+30FC>·<U+30B3><U+30F3><U+30D4><U+30E5><U+30FC><U+30BF><U+30A8><U+30F3><U+30BF><U+30C6><U+30A4><U+30F3><U+30E1><U+30F3><U+30C8>|SIE|<U+30BD><U+30CB><U+30FC>·<U+30A4><U+30F3><U+30BF><U+30E9><U+30AF><U+30C6><U+30A3><U+30D6><U+30A8><U+30F3><U+30BF><U+30C6><U+30A4><U+30F3><U+30E1><U+30F3><U+30C8>|Gran Turismo TV|GTTV|<U+30B0><U+30E9><U+30F3><U+30C4><U+30FC><U+30EA><U+30B9><U+30E2>TV|granturismoofficial|FIA|e-sports|esports|e<U+30B9><U+30DD><U+30FC><U+30C4>|Gr.N|Gr.4|Gr.3|Gr.1|Gr.B|Gr.X|<U+30B0><U+30EB><U+30FC><U+30D7>N|<U+30B0><U+30EB><U+30FC><U+30D7>4|<U+30B0><U+30EB><U+30FC><U+30D7>3|<U+30B0><U+30EB><U+30FC><U+30D7>1|<U+30B0><U+30EB><U+30FC><U+30D7>B|<U+30B0><U+30EB><U+30FC><U+30D7>X|GT4|GT3|<U+30D7><U+30ED><U+30C8><U+30BF><U+30A4><U+30D7><U+30AB><U+30FC>|ProtoType",30078,1334,38,246,"https://i.ytimg.com/vi/RyCDmg1JXcQ/default.jpg",6.1
"zhtliiCSYb8","I'M BUYING A HOUSE!","LaurDIY",26,"DIY|do it yourself|how to|laurDIY|lauren riihimaki|laurdiy vlog|laurdiy vlogs|laurdiy 2|laurdiy vlog channel|laurdiy house|laurdiy apartment|house tour|shopping|house shopping|laurdiy dog|laurdiy moose|laurdiy dog breed|moose the mini bully|mini bull terrier|bull terrier puppy|moana|california|sasha spilberg",1499332,59764,711,8965,"https://i.ytimg.com/vi/zhtliiCSYb8/default.jpg",9.1
"VH1RwkrHPvA","Canelé de Bordeaux - Crispy Baked French Custard Cakes - How to Make Canelés","Food Wishes",26,"Canelés|canneles|Custard|French|Crispy|Baked|pastry|dessert|breakfast|brunch|chef|john|foodwishes|recipes|cooking|food|no mold|easy",284006,8561,204,993,"https://i.ytimg.com/vi/VH1RwkrHPvA/default.jpg",12.1
"hlaV9oSSfeA","Follow Me Around- HALLOWEEN EXPRESS!","grav3yardgirl",26,"beauty|how to|makeup|howto|style|fashion|summer|spring|new|clothes|clothing|bunny|follow me around|target|shop|shopping|cosmetics|funny|crazy|random|haul|store|look|joke|silly|cute|weird|strange|eye|eyes|iphone|vlog|grav3yardgirl|as seen on tv|infomercial|does it work|tattoo|nail|nails|bed bath & beyond|ulta|vlogoween|spirit store|spirit|spirit halloween|halloween props|props|costume|costumes|2017|halloween express",338856,22400,187,3286,"https://i.ytimg.com/vi/hlaV9oSSfeA/default.jpg",6.1
"9mAcJRFfAL0","The $40 Internationally Standard Cup of Tea","Half as Interesting",27,"international|internationally|standard|cup|of|tea|iso 3103|interesting|trivia|standards|iso|International Organization for Standardization|half|as|wendover|productions|HAI|animated|animation|shipping container|containers|container|brew|brewing tea|Skillshare|research|researchers|geography|fun|funny|fast",148880,7576,168,966,"https://i.ytimg.com/vi/9mAcJRFfAL0/default.jpg",24.09
"noVEvsozyug","Date Meal  [pasta] - You Suck at Cooking (episode 66)","You Suck At Cooking",26,"Date Meal|pasta|salad|cooking|chef|recipe|kitchen|how to|ysac|you suck at cooking|comedy|funny|olive oil|ice cream",580229,24761,334,2508,"https://i.ytimg.com/vi/noVEvsozyug/default.jpg",29.09
"nQTGw3D9oPI","2017 Alfa Romeo Giulia small overlap IIHS crash test","IIHS",2,"IIHS|Insurance Institute|highway safety|Insurance Institute for Highway Safety|small|overlap|front|frontal|offset|crash|test|rating|crashworthiness|evaluation|2017 Alfa Romeo Giulia|Alfa Romeo Giulia|Alfa Romeo|Giulia|crash test|midsize luxury car",22344,274,5,0,"https://i.ytimg.com/vi/nQTGw3D9oPI/default.jpg",5.1
"MiQYQQcG1HQ","Walmart vs Amazon - Which Is More Successful - Company Comparison","The Infographics Show",27,"walmart|amazon|walmart vs amazon|comparison|retail|amazon vs walmart|Company Comparison|whole foods|amazon.com|online shopping|retail shopping|shopping|how do they compare|who is m|theinfographicsshow|the infographics show|versus|vs|amazon prime|facts|store|is amazon better than walmart|jeff bezos|jeff bezos money|money|rich|jef bezos rich|bill gates vs jeff bezos|amazon founder|finance|prime|jeff bezos net worth|bezos|jeff bezos amazon",273210,6518,269,1601,"https://i.ytimg.com/vi/MiQYQQcG1HQ/default.jpg",20.1
"Fzz-Pblbvqw","The strange case of the cyclops sheep - Tien Nguyen","TED-Ed",27,"TED|TED-Ed|TED Education|TED Ed|Tien Nguyen|Anton Bogaty|cyclops sheep|sonic hedgehog|sonic hedgehog gene|SHH|Philip Beachy|sheep|lambs|wild corn lilies|cyclopamine|genes|proteins|patched|smoothened|basal cell nevus syndrome|eye",302361,12581,123,522,"https://i.ytimg.com/vi/Fzz-Pblbvqw/default.jpg",7.1
"QQP6c_xLetk","What Would Happen If You Never Stopped Eating?","Life Noggin",27,"food|eating|eating too much|never stop eating|how much should you eat|tastebuds|health|calories|how many calories should you eat|nutrients|minerals|sugar|cardiovascular disease|healthy eating|type II diabetes|high blood pressure|sodium|salt|stroke|stomach cancer|Fat|trans fat|cholesterol|heart disease|death|overeating|life noggin|science|animation|animated science|blocko",843737,21152,962,5636,"https://i.ytimg.com/vi/QQP6c_xLetk/default.jpg",26.09
"fc_oYX7JJ-U","Outlander’s Sam Heughan and Caitriona Balfe Read Your Fan Fiction | Harper’s BAZAAR","Harper's BAZAAR",26,"bazaar|harper's bazaar|harpers bazaar|harpers bazaar magazine|fashion|fashion trends|style|clothing|fashion design|women|runway|women's lifestyle|luxury|chic|luxury items|Sam Heughan|Caitriona Balfe|Claire|Jamie|Outlander|Outlander STARS|Claire Randall|Fan Fiction|Fan fic|Jamie Fraser|Scottland|Outlander Starz|starz|fan theories|outlander theories|outlander fan fiction",8544,95,0,3,"https://i.ytimg.com/vi/fc_oYX7JJ-U/default.jpg",22.1
"vVnJKV8aScc","Chewy Salted Chocolate Caramels | Cupcake Jemma","CupcakeJemma",26,"cupcake|cupcakes|cake|cakes|bake|bakes|baking|home made|recipe|how to make|caramels|caramel|salted caramel|chocolate|couverture chocolate|chocolate caramels|reisen chocolate chews|chews|chewy|chewy sweets|sweets|candy making|candy|thermometre|sugar|sea salt|maldon sea salt|gidt ideas|home made gifts|wrapped candies|cupcake jemma|crumbs and doilies|london",75121,3692,40,159,"https://i.ytimg.com/vi/vVnJKV8aScc/default.jpg",21.1
"hR1nU9IJsoM","Project Binky - Episode 16 - Austin Mini GT-Four - Turbocharged 4WD Mini","Bad Obsession Motorsport",2,"mini|mini 1000|toyota|celica|gt4|gt-four|project|bad obsession motorsport|project binky|binky|restoration|3sgte|turbo|turbocharged|st185|4wd|four wheel drive|shrewsbury|austin mini",209285,13666,81,2066,"https://i.ytimg.com/vi/hR1nU9IJsoM/default.jpg",17.1
"rFFo-0v_vi4","WATERMELON FREAKSHAKE CUPCAKES- The Scran Line","The Scran Line",26,"cupcakes|how to make vanilla cupcakes|over the top recipes|easy cupcake recipes|vanilla cupcakes|chocolate cupcakes|french macarons|how to make macarons|the scran line|the scranline|nick makrides|pastry design|how to pipe cupcakes",56967,2541,47,196,"https://i.ytimg.com/vi/rFFo-0v_vi4/default.jpg",18.09
"Lwn97mpBCu8","Spätzle Recipe - How to Make Spätzle or Spaetzle (Tiny German Dumplings)","Food Wishes",26,"Spätzle|Spaetzle|Dumplings|pasta|macaroni|german|side dish|chef|john|foodwishes|recipes|cooking|food|starch|fast|easy",97839,4829,68,650,"https://i.ytimg.com/vi/Lwn97mpBCu8/default.jpg",23.09
"eS8Wkk7APZA","Dwight Howard Handles Ball up the Floor and gets And-1 Dunk - Hornets v Pistons NBA Preseason","Chris Goossens",19,"[none]",61311,25,5,4,"https://i.ytimg.com/vi/eS8Wkk7APZA/default.jpg",7.1
"LHR2gzqUp5M","DIY Dragon's Beard AKA Edible Hair, Corinne vs. Cooking","ThreadBanger",26,"DIY|threadbanger|Corinne Leigh|Rob Czar|how to|man vs pin|pinterest|pinterest fails|dragons beard|corinne vs cooking|corinne vs pin|edible hair|gross but fun|cotton candy",1667586,68537,1049,5952,"https://i.ytimg.com/vi/LHR2gzqUp5M/default.jpg",28.09
"tqUKbEfW-B8","IGN Live: Red Dead Redemption 2 Trailer Reveal","IGN",20,"ign|Feature|PS4|Red Dead Redemption 2|games|Action|Adventure|Rockstar Games|Xbox One|ign live|live stream|red dead|rdr2|red dead redemption 2 trailer",311260,6208,688,613,"https://i.ytimg.com/vi/tqUKbEfW-B8/default.jpg",1.1
"ml8Dj5OSR-M","What's the Northernmost Town in the world?","Half as Interesting",27,"whats|the|northernmost|town|in|world|geography|maps|map|tour|arctic|north pole|northerly|half|as|interesting|funny|fast|animated|educational|informative|geo|svalbard|canada|alert|longyearbyen|Ny-Ålesund|norway|barrow|murmansk|tromso",118824,5310,147,677,"https://i.ytimg.com/vi/ml8Dj5OSR-M/default.jpg",29.09
"xsWO0dRf1p0","Adelaine Morin's Hello Yellow Bedroom Makeover | OMG We're Coming Over | Mr. Kate","Mr. Kate",26,"adelaine morin bedroom makeover|adelaine morin room tour|adelaine morin bedroom|adelaine morin collab|yellow bedroom|pegboard wall|DIY paper flowers|Yellow bedroom design|Yellow bedroom decor|Yellow room|Yellow home decor|Yellow decor|Interior design|Organization|Modular storage|Home decor|OMG We're Coming Over|Mr. Kate|Mr Kate|MrKate|Mister Kate|Kate Albrecht|Joey Zehr|Adelaine Morin",959832,63408,462,3439,"https://i.ytimg.com/vi/xsWO0dRf1p0/default.jpg",19.09
"WoPtuVbaSKQ","CHOCOLATE CHIP COOKIE CUPCAKES - NERDY NUMMIES","Rosanna Pansino",26,"cookies|chocolate chip|perfect|recipe|tasty|delicious|from scratch|diy|do it yourself|how to|basic|simple|easy|step by step|guide|tutorial|food|kitchen|stamp|cutter|ro|baking line|wilton|rosanna pansino|fresh|vegetarian|decorating|icing|frosting|how to decorate|how to bake|how to cook|how to make|logo|have to try|tips|tricks|hacks|family friendly|kid friendly|party|themed|pinterest|outfit|makeup|hair|lifestyle|glasses|nerdy|girl|chef|baker|pastry",422306,22594,249,3845,"https://i.ytimg.com/vi/WoPtuVbaSKQ/default.jpg",15.09
"IPWoD5Af7RE","How To Make A GROSS-Tacular Surprise Inside HALLOWEEN ROULETTE CAKE | Yolanda Gampp | How To Cake It","How To Cake It",26,"YouTube|Yolanda Gampp|How To Cake It|Cakes|Sugar Stars|How To Cake It By Yolanda|Buttercream|Vanilla Cake|Vanilla|Recipe|Chocolate Cake Recipe|amazing cake decoration 2017|DIY cake|best cakes 2017|birthday cake|surprise inside|roulette wheel cake|cake art|scary cake|baking for kids|funny|halloween baking|goole pixel 2|google assistant|cakes for boys|Yolanda Gampp Pixel|#teampixel|Halloween recipe|Halloween party|Halloween DIY|halloween recipe",744312,24320,539,7255,"https://i.ytimg.com/vi/IPWoD5Af7RE/default.jpg",22.1
"IqLi6Pn_rVo","GET READY WITH ME! Chit Chat | DEEP TEAL FALL MAKEUP!","Carli Bybel",26,"carlibel55|carlibybel|carlibel|bybel|deep teal makeup|fall makeup|fall makeup 2017|fall trends|get ready with me|grwm|morning routine|night routine|clubbing makeup|glam makeup|birthday makeup|fall beauty|green eyeshadow|teal eyeshadow|contour and highlight|full coverage foundation routine|all new products|new pr products|anastasia subculture palette|review|subculture palette|abh|first impressions|jeffree star|manny mua|collaboration|nikkie tutorials",399055,20540,429,3907,"https://i.ytimg.com/vi/IqLi6Pn_rVo/default.jpg",28.09
"FUBXKn1oP0g","DIY Giant Spider AKA Aragog AKA HARRY POTTER HALLOWEEN BIT*HES!","ThreadBanger",26,"DIY|threadbanger|Corinne Leigh|Rob Czar|how to|man vs pin|pinterest|pinterest fails|harry potter|halloween|spider|giant|scary|spoopy|aragon|DIY aragog|fucking giant spider yall",997434,68676,589,6691,"https://i.ytimg.com/vi/FUBXKn1oP0g/default.jpg",15.1
"c0FjpqLfGN8","Why New Yorkers don't pay contractors.","Louis Rossmann",27,"[none]",245221,2750,109,463,"https://i.ytimg.com/vi/c0FjpqLfGN8/default.jpg",29.09
"lduyitPDQjY","How to Recognize Gunfire (Sound of Gun Shots)","Gun Runnerz",27,"gunshots sound|what does gunfire sound like|bullets sound|gunfire sound|what does getting shot sound like|getting shot|shooting sound|gun sound|pew pew pew|active shooter|what to do when sho",169645,3199,228,558,"https://i.ytimg.com/vi/lduyitPDQjY/default.jpg",5.1
"Xx7sxWI9FNI","How To Cook Perfect Rice Every Time","Tasty",26,"rice|white rice|brown rice|cooking|cook|basics|how to|dinner|food|recipe|tasty 101|tasty|buzzfeed",598492,17985,1363,3925,"https://i.ytimg.com/vi/Xx7sxWI9FNI/default.jpg",17.1
"GRDoasFyesU","Trying $3000 Lace Front Wigs With Pia Muehlenbeck!","Chloe Morello",26,"australian|blogger|vlogger|blog|vlog|guru|girl|woman|women|female|makeup|cosmetics|beauty|make|up|make-up|products|tutorial|how|to|how-to|DIY|video|application|caramorello|chloe|morello|chloemorello|aussie|wig|lace front|lace|professional|kylie jenner|kardashian|piece|extensions|hair|style|hairdo|review|freedom couture|unit",218393,5977,303,488,"https://i.ytimg.com/vi/GRDoasFyesU/default.jpg",3.1
"YlQYciVYhVA","Arctic Foxes Destroy Filmmaker's Camera","Nature on PBS",15,"[none]",269318,405,9,32,"https://i.ytimg.com/vi/YlQYciVYhVA/default.jpg",15.1
"UuOAs0IiEI0","My Lazy Day Makeup Rotuine","Christen Dominique",26,"lazy makeup routine|lazy day makeup|my lazy day routine|get ready with me|grwm|lazy day routine|makeup|makeup tutorial|routine|makeup routine|everyday makeup routine|everyday makeup|everyday makeup tutorial|christen dominique|easy|no makeup makeup|natural makeup tutorial|natural makeup|simple makeup|makeup for beginners|how to|beauty|tutorial|everyday|natural|christen|dominique|girl|makeup tutorials|easy makeup|easy makeup tutorial",340266,21682,324,1519,"https://i.ytimg.com/vi/UuOAs0IiEI0/default.jpg",23.09
"g4xW9aCg2zY","Jump Up, Super Star! - Super Mario Odyssey Musical","Nintendo",20,"nintendo|play|play nintendo|game|gameplay|fun|video game|kids|action|adventure|rpg|nintendo switch|joy con|pro controller|switch|mario|super mario|super mario odyssey|3d|open world|hat|abilities|skills|princess peach|bowser|sandbox|customize|ship|moons|airship|crazy cap|human|t-rex|band|new donk city|monsters|musical|mario musical|super mario musical|super mario odyssey musical|dance|live action|jump up superstar|pauline|mayor pauline|live action pauline",5475859,98113,7322,19094,"https://i.ytimg.com/vi/g4xW9aCg2zY/default.jpg",16.1
"fM6JOfiAPgQ","FENTY BEAUTY HOLIDAY COLLECTION BY RIHANNA TUTORIAL | SONJDRADELUXE","sonjdradeluxe",26,"Women of Color|WOC|Sonjdra Deluxe|sonjdradeluxe|sonjdra|Makeup Artist|Make Up Artist|MUA|Flawless|Makeup|Beauty|Lifestyle|Routine|Tutorial|How To|FENTY BEAUTY|FENTY HOLIDAY|RIHANNA MAKEUP|GALAXY MAKEUP|ALIEN MAKEUP|HALLOWEEN NMAKEUP|HOLIDAY COLLECTION|FENTY BY RIHANNA|FENTY MAKEUP|HOLIDAY COLLECTION MAKEUP|HOLIDAY MAKEUP|SPACE MAKEUP",82598,6594,128,688,"https://i.ytimg.com/vi/fM6JOfiAPgQ/default.jpg",12.1
"T2rqOvijMBk","Stray Puppy Befriends Travelers Who Find Him a Home  | The Dodo","The Dodo",15,"animal video|animals|the dodo|Rescue|Animal Rescue|dogs in greece|greek dogs|stray dog|dog rescue|stray dog rescue|dog follows travelers|dog follows|espn dog story|dog story|dog adoption story|Dog love|arthur espn story|Dog rescue|dogs|dogs 101|dogs purpose|rescue dog|dog saved|dogs are awesome|puppy rescue|pup rescue|pet rescue|pets|faith in humanity",97846,4203,33,359,"https://i.ytimg.com/vi/T2rqOvijMBk/default.jpg",10.1
"18HD7Y3tT9o","DEEP Chinese Street Food Tour in Sichuan, China | BEST BRAIN + RABBIT (Spicy ADVENTURE)","The Food Ranger",19,"the food ranger|trevor james|food ranger|food|street food|street food around the world|street food videos|best|best street food|2017|street|asian|try|chinese food|around the world|food street|cooking|chinese street food|world|china|chinese|spicy|sichuan|tour|street food in china|sichuan food|china street food|street food china|chinese cooking|street food (cuisine)|<U+4E2D><U+56FD><U+83DC>|cheap|travel|chinese food (cuisine)|hot|vlog|top|street food 2017|china food|kitchen",396811,10633,279,1552,"https://i.ytimg.com/vi/18HD7Y3tT9o/default.jpg",20.1
"B2B0GMtowmU","GR : Born from Motorsports<U+7BC7>","TOYOTA GAZOO Racing",2,"TOYOTA|<U+30C8><U+30E8><U+30BF>|TOYOTA GAZOO Racing|<U+30C8><U+30E8><U+30BF><U+30AC><U+30BA><U+30FC><U+30EC><U+30FC><U+30B7><U+30F3><U+30B0>|<U+30AC><U+30BA><U+30FC><U+30EC><U+30FC><U+30B7><U+30F3><U+30B0>|<U+30AC><U+30BA><U+30FC>|TGR|GR|<U+30B8><U+30FC><U+30A2><U+30FC><U+30EB>",1376018,1828,1379,420,"https://i.ytimg.com/vi/B2B0GMtowmU/default.jpg",22.09
"t5Q5uRIc26k","Enter Forever 21's Beauty Funland","INSIDER",26,"Riley Rose|Forever 21|beauty|makeup|funland",242693,6258,116,479,"https://i.ytimg.com/vi/t5Q5uRIc26k/default.jpg",10.1
"xBU77C4cpTk","CARLIBYBELxMISSGUIDED FALL COLLECTION REVEAL!","Carli Bybel",26,"carlibel55|carlibybel|carlibel|beauty|bybel|fashion|carlibybelxmissguided|fall|winter|clothing collection|carli bybel fashion line|missguided|carli bybel|clothing haul|the fashion bybel|haul|kylie jenner|kim kardashian|fall trends|winter trends|fashion trends|nyfw|kim kardashian fashion",966562,38099,2185,7076,"https://i.ytimg.com/vi/xBU77C4cpTk/default.jpg",17.1
"vVnJKV8aScc","Chewy Salted Chocolate Caramels | Cupcake Jemma","CupcakeJemma",26,"cupcake|cupcakes|cake|cakes|bake|bakes|baking|home made|recipe|how to make|caramels|caramel|salted caramel|chocolate|couverture chocolate|chocolate caramels|reisen chocolate chews|chews|chewy|chewy sweets|sweets|candy making|candy|thermometre|sugar|sea salt|maldon sea salt|gidt ideas|home made gifts|wrapped candies|cupcake jemma|crumbs and doilies|london",87943,4070,46,179,"https://i.ytimg.com/vi/vVnJKV8aScc/default.jpg",22.1
"ceLV1v3mV4E","AKUTAQ Eskimo Ice Cream Recipe Test | Crisco & Berries","emmymadeinjapan",26,"akutaq|eskimo ice cream|ice cream|Eskimo|native people|indigenous|Alaska|Alaskan|Canada|Canadian|traditional|food|recipe|how to|you made what|taste|review|cook|make|eat|emmy|emmymade|emmymadeinjapan",110753,5420,105,962,"https://i.ytimg.com/vi/ceLV1v3mV4E/default.jpg",22.09
"5qlSfNVp3fU","Crazy Lion Plays Fetch Like a Dog!","Cole and Marmalade",15,"cats|cat videos|funny cat videos|Cole and Marmalade|Big Cat Rescue|Crazy Lion|Lion Attack|lion hunting|Africa|Biggest lion|biggest cat that purrs|lion roar|purr|roar|scary|angry lion|circus|rescued|Emoya|Sanctuary|lion fight|lion climbs tree|cat stuck in tree|weird|behavior|crazy|fail|best",334104,7918,218,79,"https://i.ytimg.com/vi/5qlSfNVp3fU/default.jpg",18.1
"VzPD009qTN4","How Bacteria Rule Over Your Body – The Microbiome","Kurzgesagt – In a Nutshell",27,"microbiome|bacteria|gut|virus|fungus|microorganism|brain|obese|poop transplant|funny|kids|animation",1905048,108797,806,9064,"https://i.ytimg.com/vi/VzPD009qTN4/default.jpg",10.1
"M16CGK1T9MM","Why Photos of the Eiffel Tower at Night are Illegal","Half as Interesting",27,"illegal|photos|eiffel|tower|half|as|interesting|hai|photo|image|pitcture|freedom of panorama|european union|copyright law|copyright|law|laws|animated|explained|fun|why|night|eiffel tower at night|gustave eiffel|strange laws|weird laws",2629561,45246,4806,6223,"https://i.ytimg.com/vi/M16CGK1T9MM/default.jpg",18.1
"cq50fkILrwM","September FAVOURITES | Fleur De Force","Fleur DeForce",26,"fleurdeforce|fleur de force|fleurdevlog|sept faves|favourites|monthly faves|september|top 5|review|makeup|beauty|haircare|skincare|product review|faves|de force|fleur|mum vlogger|pregnancy|autumn|fall",90550,2865,64,186,"https://i.ytimg.com/vi/cq50fkILrwM/default.jpg",30.09
"Z28FY82ERmA","7 Easy Halloween DIYs","BuzzFeed Nifty",26,"halloween|spooky|scary|all hallows eve|ghosts|eyes|blood|candles|floating|harry potter|orange|trick or treat|candy|skull|hands|severed hands|punch|potion|bones|diy|Nifty|BuzzFeed|BuzzFeed Nifty",75933,2083,83,140,"https://i.ytimg.com/vi/Z28FY82ERmA/default.jpg",19.1
"3yoGE3v4A8w","FAIL.. + *New* ESTEE LAUDER DOUBLE WEAR NUDE {First Impression Review & Demo!} 15 DAYS OF FOUNDATION","thataylaa",26,"fail|foundation fail|lottie london|lottie london stick foundation|all about that base foundation|estee lauder double wear|estee lauder double wear nude|1c1 cool bone|1c0|acne|pale|fair|pale skin|fair skin|first impression|foundation review demo|seattle|beauty guru|tayla|thataylaa double wear",150257,10185,137,1107,"https://i.ytimg.com/vi/3yoGE3v4A8w/default.jpg",14.09
"ceLV1v3mV4E","AKUTAQ Eskimo Ice Cream Recipe Test | Crisco & Berries","emmymadeinjapan",26,"akutaq|eskimo ice cream|ice cream|Eskimo|native people|indigenous|Alaska|Alaskan|Canada|Canadian|traditional|food|recipe|how to|you made what|taste|review|cook|make|eat|emmy|emmymade|emmymadeinjapan",102963,5161,102,911,"https://i.ytimg.com/vi/ceLV1v3mV4E/default.jpg",21.09
"SIyW-80e_v4","Easy & Glam GLOSSY SKULL Halloween Makeup Tutorial","Chloe Morello",26,"australian|blogger|vlogger|blog|vlog|guru|girl|woman|women|female|makeup|cosmetics|beauty|make|up|make-up|products|tutorial|how|to|how-to|DIY|video|application|caramorello|chloe|morello|chloemorello|aussie|halloween|skull|easy|simple|glam|glow|glowy|highlight|scary|fun|glossy|top 5|best|2017|unique|quick|breast cancer charity|bright pink|sigma|donation|brush|buffing",155915,9001,155,276,"https://i.ytimg.com/vi/SIyW-80e_v4/default.jpg",9.1
"AzWiUQEdJOo","Insane Ways Rich People Are Prepping For The Apocalypse!","Greg and Mitch",27,"Doomsday|AsapSCIENCE|Preppers|Survivalists|Survival Tips|apocalypse|apocalypse training|brave wilderness|trump|dystopian|the end of the world|last day on the earth|signs the end of the world is near|how to survive the apocalypse|silicon valley|wealth inequality|top issues in america|psychology|stockpile|asapthought|science of surviving|when will the world end|this video could save your life|how to survive a plague|how to survive a zombie apocalypse",173302,5108,816,551,"https://i.ytimg.com/vi/AzWiUQEdJOo/default.jpg",9.1
"W2gnef0LtBE","Smash Up - English Trailer","Asmodee Digital",20,"Asmodee|Asmodee Digital|Android|iOS|app|game|mobile game|card game|games|smash up|paul peterson|tabletop|board game|mobile|steam|pc game|nomad games|aeg",2558,21,2,1,"https://i.ytimg.com/vi/W2gnef0LtBE/default.jpg",16.1
